SA2_MAINCODE_2016,C06_Budh_0_14_yrs,C06_Budh_15_24,C06_Budh_25_34,C06_Budh_35_44,C06_Budh_45_54,C06_Budh_55_64,C06_Budh_65_74,C06_Budh_75_84,C06_Budh_85ov,C06_Budh_Tot,C06_C_Ang_0_14,C06_C_Ang_15_24,C06_C_Ang_25_34,C06_C_Ang_35_44,C06_C_Ang_45_54,C06_C_Ang_55_64,C06_C_Ang_65_74,C06_C_Ang_75_84,C06_C_Ang_85ov,C06_C_Ang_Tot,C06_C_As_Apo_0_14,C06_C_As_Apo_15_24,C06_C_As_Apo_25_34,C06_C_As_Apo_35_44,C06_C_As_Apo_45_54,C06_C_As_Apo_55_64,C06_C_As_Apo_65_74,C06_C_As_Apo_75_84,C06_C_As_Apo_85ov,C06_C_As_Apo_Tot,C06_C_Bap_0_14,C06_C_Bap_15_24,C06_C_Bap_25_34,C06_C_Bap_35_44,C06_C_Bap_45_54,C06_C_Bap_55_64,C06_C_Bap_65_74,C06_C_Bap_75_84,C06_C_Bap_85ov,C06_C_Bap_Tot,C06_C_Breth_0_14,C06_C_Breth_15_24,C06_C_Breth_25_34,C06_C_Breth_35_44,C06_C_Breth_45_54,C06_C_Breth_55_64,C06_C_Breth_65_74,C06_C_Breth_75_84,C06_C_Breth_85ov,C06_C_Breth_Tot,C06_C_Cath_0_14,C06_C_Cath_15_24,C06_C_Cath_25_34,C06_C_Cath_35_44,C06_C_Cath_45_54,C06_C_Cath_55_64,C06_C_Cath_65_74,C06_C_Cath_75_84,C06_C_Cath_85ov,C06_C_Cath_Tot,C06_C_Ch_Chr_0_14,C06_C_Ch_Chr_15_24,C06_C_Ch_Chr_25_34,C06_C_Ch_Chr_35_44,C06_C_Ch_Chr_45_54,C06_C_Ch_Chr_55_64,C06_C_Ch_Chr_65_74,C06_C_Ch_Chr_75_84,C06_C_Ch_Chr_85ov,C06_C_Ch_Chr_Tot,C06_C_E_Orth_0_14,C06_C_E_Orth_15_24,C06_C_E_Orth_25_34,C06_C_E_Orth_35_44,C06_C_E_Orth_45_54,C06_C_E_Orth_55_64,C06_C_E_Orth_65_74,C06_C_E_Orth_75_84,C06_C_E_Orth_85ov,C06_C_E_Orth_Tot,C06_C_Jeh_Wit_0_14,C06_C_Jeh_Wit_15_24,C06_C_Jeh_Wit_25_34,C06_C_Jeh_Wit_35_44,C06_C_Jeh_Wit_45_54,C06_C_Jeh_Wit_55_64,C06_C_Jeh_Wit_65_74,C06_C_Jeh_Wit_75_84,C06_C_Jeh_Wit_85ov,C06_C_Jeh_Wit_Tot,C06_C_La_Da_Sai_0_14,C06_C_La_Da_Sai_15_24,C06_C_La_Da_Sai_25_34,C06_C_La_Da_Sai_35_44,C06_C_La_Da_Sai_45_54,C06_C_La_Da_Sai_55_64,C06_C_La_Da_Sai_65_74,C06_C_La_Da_Sai_75_84,C06_C_La_Da_Sai_85ov,C06_C_La_Da_Sai_Tot,C06_C_Luth_0_14,C06_C_Luth_15_24,C06_C_Luth_25_34,C06_C_Luth_35_44,C06_C_Luth_45_54,C06_C_Luth_55_64,C06_C_Luth_65_74,C06_C_Luth_75_84,C06_C_Luth_85ov,C06_C_Luth_Tot,C06_C_Ori_Orth_0_14,C06_C_Ori_Orth_15_24,C06_C_Ori_Orth_25_34,C06_C_Ori_Orth_35_44,C06_C_Ori_Orth_45_54,C06_C_Ori_Orth_55_64,C06_C_Ori_Orth_65_74,C06_C_Ori_Orth_75_84,C06_C_Ori_Orth_85ov,C06_C_Ori_Orth_Tot,C06_C_Oth_Prot_0_14,C06_C_Oth_Prot_15_24,C06_C_Oth_Prot_25_34,C06_C_Oth_Prot_35_44,C06_C_Oth_Prot_45_54,C06_C_Oth_Prot_55_64,C06_C_Oth_Prot_65_74,C06_C_Oth_Prot_75_84,C06_C_Oth_Prot_85ov,C06_C_Oth_Prot_Tot,C06_C_Pentec_0_14,C06_C_Pentec_15_24,C06_C_Pentec_25_34,C06_C_Pentec_35_44,C06_C_Pentec_45_54,C06_C_Pentec_55_64,C06_C_Pentec_65_74,C06_C_Pentec_75_84,C06_C_Pentec_85ov,C06_C_Pentec_Tot,C06_C_Pres_Ref_0_14,C06_C_Pres_Ref_15_24,C06_C_Pres_Ref_25_34,C06_C_Pres_Ref_35_44,C06_C_Pres_Ref_45_54,C06_C_Pres_Ref_55_64,C06_C_Pres_Ref_65_74,C06_C_Pres_Ref_75_84,C06_C_Pres_Ref_85ov,C06_C_Pres_Ref_Tot,C06_C_Sal_Army_0_14,C06_C_Sal_Army_15_24,C06_C_Sal_Army_25_34,C06_C_Sal_Army_35_44,C06_C_Sal_Army_45_54,C06_C_Sal_Army_55_64,C06_C_Sal_Army_65_74,C06_C_Sal_Army_75_84,C06_C_Sal_Army_85ov,C06_C_Sal_Army_Tot,C06_C_Se_da_Adv_0_14,C06_C_Se_da_Adv_15_24,C06_C_Se_da_Adv_25_34,C06_C_Se_da_Adv_35_44,C06_C_Se_da_Adv_45_54,C06_C_Se_da_Adv_55_64,C06_C_Se_da_Adv_65_74,C06_C_Se_da_Adv_75_84,C06_C_Se_da_Adv_85ov,C06_C_Se_da_Adv_Tot,C06_C_Uni_Ch_0_14,C06_C_Uni_Ch_15_24,C06_C_Uni_Ch_25_34,C06_C_Uni_Ch_35_44,C06_C_Uni_Ch_45_54,C06_C_Uni_Ch_55_64,C06_C_Uni_Ch_65_74,C06_C_Uni_Ch_75_84,C06_C_Uni_Ch_85ov,C06_C_Uni_Ch_Tot,C06_C_Chi_nfd_0_14,C06_C_Chi_nfd_15_24,C06_C_Chi_nfd_25_34,C06_C_Chi_nfd_35_44,C06_C_Chi_nfd_45_54,C06_C_Chi_nfd_55_64,C06_C_Chi_nfd_65_74,C06_C_Chi_nfd_75_84,C06_C_Chi_nfd_85ov,C06_C_Chi_nfd_Tot,C06_C_Oth_Chr_0_14,C06_C_Oth_Chr_15_24,C06_C_Oth_Chr_25_34,C06_C_Oth_Chr_35_44,C06_C_Oth_Chr_45_54,C06_C_Oth_Chr_55_64,C06_C_Oth_Chr_65_74,C06_C_Oth_Chr_75_84,C06_C_Oth_Chr_85ov,C06_C_Oth_Chr_Tot
116021309,80,39,57,77,66,37,5,3,3,373,470,160,451,402,188,180,54,21,5,1921,0,0,0,3,0,0,0,0,0,5,67,28,45,49,39,21,4,3,0,263,3,3,0,7,0,0,0,0,0,9,1376,623,751,818,585,374,131,52,11,4714,13,6,9,9,6,0,0,0,0,39,78,34,62,51,46,22,14,3,0,305,18,6,3,19,7,3,3,0,0,57,33,26,8,12,12,10,4,0,0,106,10,0,7,3,6,3,6,0,0,31,52,29,32,28,25,20,9,0,0,187,19,12,8,15,13,3,7,3,0,77,183,150,124,124,72,40,5,6,0,715,67,18,50,76,39,22,16,4,0,307,7,0,5,12,3,8,9,0,0,46,21,6,11,17,4,9,6,0,0,72,130,44,78,71,60,30,12,5,0,437,55,38,25,35,35,10,8,0,0,199,19,4,9,12,4,3,0,0,0,43
116021310,51,22,47,43,35,18,3,0,0,220,373,131,488,295,164,112,79,39,7,1679,0,0,0,0,0,0,0,0,0,0,40,8,37,29,17,11,4,3,0,154,0,0,0,0,0,0,0,0,0,0,878,354,680,528,304,193,70,32,4,3052,8,3,5,8,5,3,0,0,0,34,73,31,49,45,15,15,4,4,0,232,3,3,3,5,5,0,0,0,0,23,26,10,21,3,5,0,0,0,0,69,7,3,5,11,3,3,0,3,0,39,21,22,7,11,18,3,0,0,0,83,13,9,12,10,4,3,3,0,0,55,122,73,90,75,58,28,11,3,0,456,30,16,45,54,20,24,19,14,0,219,10,4,5,4,0,4,0,0,0,25,16,8,13,7,9,4,0,0,0,63,87,31,76,52,38,27,24,10,5,343,52,24,27,40,15,4,0,4,0,164,7,3,10,4,3,9,3,0,0,34
116021312,14,9,10,15,18,4,9,0,0,73,423,360,340,389,392,336,168,109,24,2528,0,0,0,0,0,0,0,0,0,0,76,40,30,33,33,34,12,7,0,264,13,5,16,11,4,3,0,3,0,53,926,634,501,575,545,479,261,156,23,4108,3,0,0,0,0,0,0,0,0,14,23,18,26,21,18,18,26,14,3,154,12,17,11,11,8,12,7,5,0,79,20,8,3,3,4,0,4,0,0,46,7,5,6,6,5,9,22,7,0,68,6,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,29,31,19,21,20,10,4,0,0,137,26,17,20,38,42,40,18,10,3,220,10,4,8,5,5,5,0,0,0,35,4,3,0,4,3,5,0,0,0,27,61,66,37,41,50,42,15,23,0,335,36,31,18,24,19,16,5,0,0,149,9,7,0,8,3,0,0,0,0,23
116021562,6,3,9,13,9,6,0,0,0,54,94,62,117,97,61,33,11,8,0,484,0,0,0,0,0,0,0,0,0,3,29,17,9,11,10,5,0,0,0,86,0,0,0,0,0,3,0,0,0,3,319,177,198,215,134,76,17,22,0,1162,3,9,0,5,3,0,0,0,0,21,16,12,10,20,14,3,0,0,0,70,3,0,0,0,4,0,0,0,0,14,0,3,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,9,0,0,3,4,0,0,0,0,21,5,0,0,3,0,0,0,0,0,10,24,10,15,17,7,3,0,0,0,83,10,12,9,19,9,10,0,3,0,71,4,0,7,7,0,0,0,0,0,14,7,11,4,3,8,0,0,0,0,32,26,15,20,18,12,4,0,0,0,102,13,9,3,5,6,3,0,0,0,36,4,3,3,4,3,0,0,0,0,20
116021563,84,54,52,72,90,29,15,5,5,404,830,431,748,689,526,315,93,57,12,3696,0,3,0,0,0,0,3,0,0,7,121,34,75,77,43,21,6,0,3,384,21,5,3,13,0,4,3,0,0,53,2077,1155,1247,1200,987,587,235,113,29,7627,7,9,7,10,6,8,0,0,0,50,87,32,60,88,34,36,18,6,0,356,8,4,10,6,5,3,3,0,0,35,51,19,21,21,11,8,3,0,0,138,11,11,12,14,8,9,10,3,0,82,35,33,24,22,22,14,13,6,0,167,29,25,9,22,17,8,6,0,0,110,170,98,87,85,82,19,10,8,0,559,52,45,60,87,61,45,21,6,0,377,15,4,12,4,3,6,0,0,0,54,16,17,14,26,14,19,4,3,0,113,177,115,119,127,94,48,18,10,4,715,99,55,63,60,34,15,3,3,0,337,22,16,11,18,11,0,0,3,0,77
116031313,17,19,16,21,30,6,5,5,0,120,857,477,491,548,519,632,238,57,10,3833,3,0,4,0,3,4,4,0,0,14,36,31,22,20,27,22,4,8,0,172,0,7,0,6,0,0,0,0,0,11,1492,854,653,694,682,631,289,103,20,5425,0,0,3,0,0,0,0,0,0,14,46,44,37,33,35,53,40,6,3,302,13,15,7,14,18,15,7,3,0,91,145,75,58,44,29,13,6,0,4,376,7,3,5,12,11,6,6,6,0,49,30,19,12,20,18,16,13,3,0,128,60,37,24,32,21,13,10,4,0,208,100,57,31,59,28,19,13,3,0,309,123,67,58,69,83,78,48,8,3,535,10,4,9,11,15,14,7,0,0,67,42,24,17,13,20,8,3,0,0,127,234,136,89,76,87,57,45,9,0,731,124,52,44,44,25,17,5,3,0,312,5,0,0,8,0,4,0,0,0,24
116031314,36,13,26,21,21,13,0,0,3,130,298,142,239,220,114,63,28,18,3,1127,0,0,0,0,0,0,0,0,0,0,24,3,19,8,9,4,0,3,0,76,0,0,7,0,0,0,0,0,0,10,884,449,497,528,375,185,76,72,51,3114,12,8,3,9,5,3,0,0,0,38,57,50,32,35,35,14,14,3,5,247,12,8,4,17,3,5,0,0,0,51,17,3,4,3,0,3,0,0,0,28,0,0,7,3,8,0,0,0,0,13,22,9,6,13,7,8,0,0,0,65,9,8,10,5,11,3,0,0,0,55,50,34,24,27,27,3,0,0,0,165,7,9,16,24,13,10,3,9,3,96,0,0,0,4,0,0,3,0,0,12,10,11,3,9,4,0,0,0,0,47,64,22,36,40,17,11,3,6,0,188,29,27,11,13,24,4,0,4,3,115,6,7,0,3,4,0,0,0,0,32
116031315,48,38,32,45,36,17,3,3,0,225,637,341,384,514,341,163,80,39,20,2518,3,3,6,3,0,0,4,0,0,20,80,46,30,51,44,11,10,6,0,279,0,0,0,0,4,0,0,0,0,6,2214,1226,1080,1312,1099,457,211,135,33,7764,33,23,11,21,16,12,3,4,0,124,100,64,58,68,40,7,18,15,9,382,9,4,11,11,7,11,3,3,0,54,45,28,17,18,10,5,0,0,0,131,6,3,8,0,13,8,0,0,0,42,93,55,41,39,58,35,15,10,0,342,51,43,25,32,38,12,9,0,0,207,125,63,37,74,44,17,4,3,0,366,50,47,39,64,52,25,19,4,0,304,11,9,3,6,8,3,7,0,0,41,20,22,18,16,9,10,3,4,0,97,175,127,60,92,91,27,10,9,6,591,94,71,56,54,44,16,3,3,0,347,18,17,5,3,9,7,0,0,0,56
116031316,10,3,7,16,9,4,0,3,0,59,834,491,435,526,408,522,241,94,16,3564,0,0,0,0,0,0,0,0,0,0,34,29,14,33,31,30,7,5,3,187,0,3,0,0,0,0,0,0,0,6,1077,626,460,559,455,522,294,83,19,4081,0,4,0,0,3,3,0,0,0,9,42,25,27,26,29,21,22,12,0,202,14,5,10,17,7,12,10,4,0,85,148,59,42,28,33,12,3,4,0,338,7,3,6,3,7,15,8,0,0,61,11,9,4,11,3,4,3,0,0,46,49,27,8,17,13,7,0,3,0,123,118,54,46,38,29,21,7,3,0,315,111,85,37,77,72,87,50,22,0,541,9,7,7,12,3,4,7,0,0,51,33,24,10,19,10,12,4,0,0,117,147,87,52,47,66,47,21,6,3,477,101,45,28,38,20,23,8,0,0,254,3,0,0,4,0,0,0,0,0,8
116031317,29,21,23,30,31,6,3,6,0,136,486,307,365,379,337,411,277,122,25,2708,3,5,5,5,0,4,4,4,0,33,58,44,19,49,32,34,12,8,0,256,0,0,0,0,0,0,0,3,0,4,1592,968,926,953,826,662,404,200,34,6570,14,9,12,10,5,3,0,0,0,50,62,47,56,47,51,45,37,20,3,366,16,6,14,16,14,8,4,3,0,77,66,35,29,17,20,23,3,3,5,195,8,5,7,4,6,17,14,4,0,72,92,48,45,39,45,34,26,5,0,344,50,35,27,26,20,16,0,4,4,171,94,72,37,46,30,19,5,3,3,320,77,45,54,60,60,70,40,22,0,437,7,5,0,0,4,3,7,3,0,41,38,16,16,8,16,14,3,3,0,113,110,65,46,54,48,55,32,8,3,423,119,79,64,48,49,33,6,4,3,404,16,4,5,6,4,4,0,0,0,36
116031318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116031319,46,36,36,52,43,26,9,9,0,258,459,344,330,397,417,321,138,115,80,2601,3,4,3,3,3,3,0,0,0,20,47,42,27,52,39,24,6,6,0,245,0,3,0,0,4,0,3,0,0,14,1914,1185,1044,1121,1119,730,317,309,132,7874,57,38,20,37,37,8,0,0,0,194,73,55,60,65,48,44,27,12,5,380,16,16,18,8,14,3,3,3,0,83,54,16,27,14,11,9,0,3,0,140,3,8,4,12,10,10,4,9,3,66,35,39,16,16,22,12,4,0,0,154,33,35,19,25,27,17,3,3,3,163,124,56,34,74,44,13,3,3,0,353,46,41,33,63,44,50,22,21,16,339,3,9,4,4,6,3,0,0,0,31,24,15,12,17,7,11,3,3,0,88,87,68,56,53,64,45,34,18,4,435,119,92,38,64,76,25,7,10,4,445,31,12,11,14,10,10,0,3,3,101
117011320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011321,17,22,21,21,33,14,4,0,0,134,205,119,194,243,203,172,141,129,75,1487,0,0,0,0,4,0,0,0,0,8,6,7,4,11,12,10,0,0,0,49,8,4,5,0,3,0,0,0,0,18,752,346,453,546,368,325,182,121,55,3145,4,0,0,0,3,0,0,0,0,9,91,40,83,69,60,62,49,19,4,468,4,0,0,9,3,3,0,0,0,19,14,3,11,10,7,3,4,0,0,44,6,0,0,8,6,0,3,5,0,28,5,5,5,3,0,0,0,0,0,19,4,3,4,4,3,3,0,0,0,19,4,8,6,3,9,4,0,0,0,40,9,12,25,27,34,35,17,15,8,178,5,3,3,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,28,30,25,32,30,20,18,11,3,200,16,13,5,19,7,0,0,0,0,71,0,0,0,3,5,0,0,0,0,4
117011322,66,110,103,110,121,58,31,22,3,628,200,154,185,227,261,214,151,174,55,1629,23,9,20,18,13,3,3,3,0,93,23,30,15,37,31,12,4,6,0,147,14,0,3,6,0,0,0,0,0,28,1037,765,715,827,771,624,506,341,82,5670,7,6,8,4,3,0,0,0,0,25,317,209,328,331,235,342,337,142,29,2274,3,3,8,6,6,6,8,3,0,41,13,9,14,8,4,11,8,0,0,71,0,0,4,10,6,13,3,4,0,46,32,27,16,21,26,36,30,17,0,195,11,4,5,9,10,3,3,0,0,46,35,31,41,25,19,5,6,3,0,156,43,30,68,72,46,52,33,12,4,351,0,0,0,0,0,0,0,0,0,6,3,6,6,0,3,3,3,0,0,19,66,52,51,57,76,40,31,28,9,405,30,26,43,25,15,15,9,0,3,168,0,4,0,4,4,3,0,3,0,26
117011323,49,54,34,74,60,27,26,8,0,333,147,130,150,157,199,178,119,132,59,1264,40,31,26,35,25,4,5,3,0,170,20,8,15,15,12,11,3,3,0,99,0,0,0,0,0,0,0,0,0,3,595,459,438,459,474,462,308,218,76,3489,0,0,0,5,0,0,0,0,0,6,143,104,98,139,105,120,115,64,20,912,0,3,6,0,3,10,0,4,0,32,18,16,19,9,0,0,0,0,0,62,8,3,6,4,3,7,8,5,0,38,4,3,11,4,6,10,9,3,3,54,10,4,6,3,5,0,0,3,0,34,33,16,21,28,17,9,4,3,0,124,26,21,16,36,31,30,14,23,13,192,0,0,0,0,0,0,4,0,0,8,3,0,3,0,3,3,0,0,0,20,35,28,15,22,12,27,16,6,11,168,36,22,23,18,10,18,3,0,0,134,0,0,4,0,0,0,0,0,0,7
117011324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117021326,356,301,410,356,388,162,81,50,6,2115,183,142,271,321,272,238,127,135,92,1776,3,0,0,0,3,0,0,0,0,10,26,14,40,26,25,10,9,6,3,156,0,0,0,0,0,0,0,0,0,0,974,770,979,1008,862,629,468,341,131,6157,3,4,4,9,3,0,0,0,3,20,259,196,371,392,262,461,602,273,40,2854,7,5,12,13,10,7,8,4,0,75,18,8,10,3,3,0,0,0,0,44,6,3,10,14,9,10,6,11,0,63,13,10,17,12,5,23,20,6,0,102,7,7,17,17,11,0,9,3,3,70,31,28,25,17,16,8,9,0,0,138,11,7,33,52,44,24,12,9,11,209,0,3,13,3,6,7,0,3,9,45,0,9,7,6,5,4,0,0,0,32,47,41,71,64,60,38,14,9,10,362,44,31,58,34,30,14,14,3,3,228,0,0,3,9,5,3,0,0,0,21
117021327,53,61,160,108,89,47,19,7,0,555,201,191,427,410,293,202,93,76,25,1927,0,0,0,0,3,0,0,0,3,5,16,33,22,20,22,12,6,5,3,146,0,0,0,0,0,0,0,0,0,3,642,515,964,828,519,471,346,230,60,4563,0,0,0,0,0,0,0,0,0,3,85,56,115,155,83,110,193,74,13,886,4,0,9,4,0,4,0,0,0,22,0,0,0,0,0,0,0,0,0,4,3,3,15,12,15,3,7,0,0,64,3,0,0,0,0,0,0,0,0,5,0,3,17,3,3,4,3,0,0,28,17,14,22,13,9,6,3,4,0,89,24,25,57,67,38,32,17,10,9,275,3,3,3,0,0,3,0,0,0,20,0,3,10,3,0,0,0,0,0,15,49,60,89,63,50,30,19,11,3,369,26,20,50,34,10,8,3,0,0,143,0,3,0,4,4,0,5,0,0,22
117021328,53,57,79,67,72,27,11,15,8,389,65,58,105,135,122,80,45,58,25,688,0,0,0,0,0,0,0,0,0,0,11,9,9,9,0,3,8,0,0,51,0,0,0,0,0,0,0,0,0,0,235,204,337,289,195,166,95,68,10,1603,4,4,0,3,3,0,3,0,0,19,67,57,104,84,82,123,107,54,0,673,0,5,3,0,4,3,0,0,0,23,7,5,3,3,0,0,0,0,0,21,0,9,3,3,0,6,0,0,0,19,3,3,0,0,4,3,3,0,0,17,6,4,0,3,3,5,0,3,0,19,8,3,9,5,0,3,0,0,0,39,15,15,15,30,28,11,9,3,0,125,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,3,0,0,0,18,14,11,30,28,19,9,6,3,0,127,11,14,12,12,10,0,3,0,0,59,9,0,7,5,6,0,0,0,0,22
117031329,10,43,102,58,32,23,6,0,3,281,39,74,284,208,138,107,51,38,12,953,0,0,0,0,0,0,0,0,0,0,0,5,19,7,3,3,0,3,0,47,0,0,0,0,0,0,0,0,0,0,66,166,457,312,166,145,93,54,23,1471,0,0,0,0,0,0,0,0,0,3,3,4,36,28,13,11,10,9,3,128,0,0,0,3,0,3,0,0,0,7,0,4,3,0,3,0,0,0,0,14,0,4,18,5,11,9,9,5,0,62,0,0,0,3,0,0,0,0,0,8,0,3,8,0,0,0,0,0,0,15,0,0,8,0,0,5,0,0,0,21,0,9,33,21,19,11,9,5,3,116,0,0,3,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,3,3,7,55,31,18,16,10,0,0,143,3,7,21,14,12,7,0,0,0,64,0,0,5,3,0,0,0,0,0,7
117031330,20,37,122,63,66,26,13,3,3,354,101,160,480,350,171,129,52,32,15,1480,0,0,0,0,0,0,0,0,0,0,0,12,31,13,4,3,0,3,0,61,0,0,0,0,0,0,0,0,0,0,297,322,952,560,255,159,98,32,21,2697,3,0,0,0,0,0,0,0,0,3,30,39,106,61,26,18,23,16,3,320,0,0,0,6,0,0,0,0,0,9,5,5,3,7,3,0,0,0,0,26,5,7,24,11,3,5,0,4,0,54,3,3,9,0,0,0,0,0,0,17,0,0,10,3,0,0,0,0,0,18,13,30,24,11,3,3,0,0,0,85,22,10,69,56,34,29,3,4,0,224,0,3,10,0,3,0,0,0,0,15,0,3,4,0,3,0,0,0,0,14,12,38,98,55,35,20,4,3,3,265,5,12,38,21,12,5,3,0,0,92,0,0,5,5,4,4,0,0,0,16
117031331,63,122,159,102,99,79,31,11,3,669,150,254,425,292,269,229,157,115,25,1916,0,0,0,0,0,0,0,0,0,0,0,10,19,14,12,12,3,3,0,90,0,0,0,0,0,0,0,0,0,0,352,481,780,444,364,335,202,148,32,3141,0,0,0,0,0,0,0,0,0,8,33,38,60,79,26,32,41,24,0,325,0,7,0,5,0,3,4,0,0,19,0,7,5,0,3,0,5,0,0,15,3,13,20,10,7,14,6,4,0,69,0,0,7,4,0,0,0,0,0,11,3,13,3,4,3,0,3,0,0,34,9,18,17,9,15,4,4,0,0,68,16,36,53,40,43,40,13,13,5,255,0,0,0,0,6,0,0,0,0,11,6,6,3,5,4,4,0,0,0,27,29,46,73,50,30,27,24,17,5,294,9,25,34,22,22,7,5,0,3,128,0,0,0,0,4,4,0,3,0,11
117031332,45,164,216,170,83,33,18,5,0,740,203,504,610,389,251,192,93,64,23,2335,0,0,0,0,0,0,0,0,0,0,6,33,42,19,12,3,3,0,0,118,0,4,0,0,0,0,0,0,0,3,284,745,947,650,329,236,165,120,25,3499,0,0,0,3,0,0,0,0,0,6,49,40,118,97,59,58,97,55,8,572,0,0,3,0,3,3,0,0,0,15,0,4,3,0,3,0,0,0,0,11,8,15,34,20,15,5,3,3,0,108,0,0,3,0,0,0,0,0,0,5,3,6,12,5,0,3,0,0,0,30,10,35,25,14,8,4,0,0,0,99,15,64,64,46,38,25,14,7,0,280,0,0,3,0,6,0,3,0,0,15,0,5,0,0,0,3,0,0,0,17,23,109,97,75,39,22,19,3,0,388,16,36,63,34,15,11,3,0,0,174,0,3,10,8,3,0,0,0,0,29
117031333,13,60,185,104,77,34,19,10,7,508,74,171,580,401,324,289,149,145,99,2225,0,0,0,0,0,0,0,0,0,0,3,9,24,12,15,3,5,0,0,71,0,0,0,0,0,0,0,0,0,0,179,440,1002,697,402,327,214,162,61,3475,0,0,3,3,0,0,0,0,0,8,9,22,72,48,50,28,19,17,4,270,0,0,3,0,0,0,0,0,0,5,0,3,5,0,0,0,0,0,0,13,0,17,33,26,17,23,20,8,3,144,4,0,3,3,0,0,0,0,0,10,0,5,9,3,0,3,3,0,0,31,3,12,13,10,8,4,0,0,0,43,7,26,82,35,56,57,22,26,26,329,0,3,3,0,3,4,0,0,0,9,0,4,6,0,0,3,0,0,0,11,5,26,85,56,42,32,17,19,8,294,9,23,48,30,20,3,11,3,0,146,0,4,4,3,5,0,0,0,0,20
